CLIENTE_CC,FECHA_INFORMACION,SALDO_AHORROS,SALDO_FONDOS    ,SALDO_CREDITO1 ,SALDO_CREDITO2,SALDO_TARJETA,MONTO_COMPRAS1,MONTO_CAJERO1,MONTO_COMPRAS2,MONTO_CAJERO2,MONTO_ABONOS_NOMINA,INDICADOR_MORA,SALDO_ACTIVO    ,SALDO_PASIVO
1744,2017-09-01,576242,0,0.00,0,0,0,0,140276,800000,970322,0,0,5762419
2037,2017-04-01,128985,0,0.00,0,0,0,0,0,420000,911365,0,0,12898547
873,2017-06-01,542562,0,0.00,0,344576,0,0,743400,1360000,0,0,3445762,54256242
2390,2017-04-01,2135.93,0,0.00,0,0,0,0,15000,740000,761839,0,0,213593
1519,2016-12-01,0,0,0.00,0,787579,0,0,0,0,0,0,78757934,0
1735,2017-12-01,1618330,0,0.00,0,0,0,0,176000,1500000,3703320,0,0,161833489
1872,2017-09-01,66864.8,0,0.00,0,0,0,0,0,1400000,1003210,0,0,6686478
374,2017-12-01,2332.58,0,0.00,3675481.05,0,0,0,0,0,0,0,367548105,233258
749,2017-05-01,1555340,0,10110690.71,0,0,0,0,0,800000,456393,0,1011069071,155534099
1440,2017-09-01,305611,0,0.00,0,5717030,721656,5320000,0,2300000,1923140,0,571702718,30561081
279,2017-06-01,13395.8,0,0.00,0,0,0,0,0,0,0,0,0,1339583
2084,2017-01-01,0,0,11498745.84,0,0,0,0,0,0,0,0,1149874584,0
1618,2017-04-01,1330540,0,0.00,0,0,0,0,0,2000000,0,0,0,133054377
2376,2017-02-01,811781,0,0.00,0,0,0,0,2312200,100000,894186,0,0,81178109
932,2017-09-01,138874,0,0.00,0,0,0,0,0,900000,639570,0,0,13887407
2170,2017-12-01,0,0,1244366.09,0,2833330,0,0,0,0,0,0,407769949,0
432,2016-12-01,164251,0,3431462.97,0,905382,14973,0,0,700000,1433870,0,433684498,16425132
162,2017-06-01,2536290,0,0.00,0,0,0,0,818511,2100000,3292320,0,0,253628784
521,2017-05-01,183682,0,0.00,0,0,0,0,0,2350000,803397,0,0,18368211
764,2017-10-01,1372900,0,11962834.90,0,35846.4,42012,0,1574040,1560000,450730,0,1199868135,137290461
1128,2017-05-01,192867,0,0.00,0,0,0,0,0,1780000,1820550,0,0,19286686
1944,2017-06-01,0,0,0.00,0,5410800,0,280000,0,0,0,0,54107964,0
1379,2017-09-01,44112.3,0,9793100.70,0,1370160,0,0,0,1020000,1079490,0,1116326316,4411235
1302,2017-10-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
1536,2017-12-01,1484540,0,14500000.00,0,0,0,0,77920,1870000,649117,0,14500000,148453747
935,2017-02-01,134738,0,0.00,0,0,0,0,0,1190000,1183630,0,0,13473843
453,2017-03-01,0,0,0.00,0,2843100,0,0,0,0,0,0,284310073,0
181,2017-02-01,375801,0,3454953.45,0,0,0,0,0,0,2150530,0,345495345,37580051
1165,2017-02-01,90448.4,0,0.00,0,0,0,0,6000,820000,829173,0,0,9044836
1913,2017-06-01,91192.4,0,0.00,0,0,0,0,422840,850000,2230080,0,0,9119239
1983,2017-03-01,0,0,1807928.66,0,0,0,0,0,0,0,0,180792866,0
2116,2017-04-01,80169.8,0,0.00,0,480333,0,0,80000,550000,649932,0,48033333,8016978
355,2017-04-01,118.2,0,0.00,0,0,0,0,0,0,1238090,0,0,1182
495,2017-09-01,0,0,3864671.39,0,0,0,0,0,0,0,0,386467139,0
2343,2017-10-01,0,0,17914748.00,0,0,0,0,0,0,0,1,17914748,0
2351,2017-10-01,315.69,0,0.00,0,0,0,0,0,0,0,0,0,31569
1541,2017-08-01,560324,0,0.00,0,0,0,0,0,630000,1067200,0,0,56032384
1544,2017-09-01,152339,0,6363792.00,0,1274990,1504300,160000,47600,1300000,1204990,0,763877774,15233931
226,2017-04-01,9963900,0,0.00,0,0,0,0,0,0,0,0,0,996390181
1501,2017-12-01,0,0,16633081.95,0,350715,0,0,0,0,0,1,1698379695,0
1772,2017-09-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
939,2017-04-01,5384060,0,0.00,0,0,0,0,7000000,800000,1368190,0,0,53840615
2120,2016-12-01,114546,0,0.00,0,0,0,0,0,1170000,1731610,0,0,1145461
429,2017-01-01,1.03,0,0.00,0,3216910,174100,440000,0,0,0,0,321691459,103
1122,2017-07-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
1859,2016-12-01,48317.3,0,1523794.02,0,0,0,0,0,1340000,1353220,0,152379402,4831732
1920,2017-11-01,876130,0,0.00,0,0,0,0,164144,750000,613946,0,0,876130
763,2017-01-01,32587.7,0,4695716.13,0,0,0,0,0,470000,518543,0,469571613,3258774
1399,2017-02-01,0,0,0.00,0,1397580,0,0,0,0,0,0,139757812,0
842,2017-08-01,131084,0,7924597.46,0,0,0,0,0,450000,466215,0,792459746,13108375
1514,2017-10-01,96020.6,0,0.00,0,0,0,0,0,1560000,921512,0,0,9602056
1664,2017-12-01,1188760,0,5270462.93,0,969244,0,0,67566,880000,2872350,0,623970661,118876391
2217,2017-04-01,27954.4,0,5001044.67,0,1288970,20999,0,0,720000,898050,0,629001141,2795441
2311,2017-09-01,11975.9,0,0.00,0,0,0,0,0,0,0,0,0,1197587
13,2017-03-01,56637.9,0,13598618.68,0,0,0,0,0,0,346320,0,1359861868,5663795
144,2017-02-01,0,0,12492942.39,0,0,0,0,0,0,0,0,1249294239,0
410,2016-12-01,2888.55,0,0.00,0,1138410,15000,0,15000,1520000,1951440,0,113840884,288855
561,2017-12-01,73618.9,0,5747659.97,0,0,0,0,0,840000,672795,0,574765997,7361887
964,2017-09-01,75459,0,0.00,0,791164,0,0,13966,1160000,1119860,0,79116433,7545899
122,2017-11-01,0,0,7432538.62,0,1336890,0,0,0,0,0,0,876942714,0
2237,2017-03-01,0,0,6861007.23,0,0,0,0,0,0,0,0,686100723,0
1450,2017-07-01,127563,0,0.00,0,0,0,0,17600,1690000,1126920,0,0,12756331
2297,2017-07-01,121892,0,0.00,0,0,0,0,0,160000,1020150,0,0,12189187
934,2017-12-01,728.71,0,0.00,0,0,0,0,0,0,0,0,0,72871
2274,2017-08-01,0,0,0.00,0,978621,0,0,0,0,0,1,978621,0
778,2017-12-01,5633860,0,0.00,0,0,0,0,0,0,0,0,0,563385619
590,2017-05-01,207779,0,0.00,0,0,0,0,0,0,0,0,0,20777856
712,2017-12-01,182765,0,2609844.48,0,0,0,0,78000,1200000,503318,0,260984448,18276484
59,2017-06-01,1198140,0,0.00,0,0,0,0,0,0,1367620,0,0,119814255
300,2017-06-01,2146780,0,0.00,0,0,0,0,0,1570000,2672490,0,0,214677677
1578,2017-01-01,159496,0,0.00,0,0,0,0,9000,1480000,1495640,0,0,15949584
2,2017-07-01,0,0,4265860.13,0,729066,0,0,0,0,0,0,499492599,0
235,2017-12-01,711.42,0,0.00,0,2137880,154100,500000,0,0,0,0,213787897,71142
17,2017-04-01,7171.97,0,0.00,0,0,0,0,2000,1130000,1136720,0,0,717197
164,2016-12-01,0,0,761355.39,0,0,0,0,0,0,0,0,76135539,0
543,2017-05-01,5336.52,0,0.00,0,0,0,0,0,910000,916018,0,0,533652
1417,2017-12-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
247,2017-02-01,0,0,0.00,0,339802,0,0,0,0,0,0,33980175,0
90,2017-05-01,3208260,0,0.00,0,0,0,0,0,1400000,1134820,0,0,320825837
1162,2017-04-01,0,0,7963158.23,0,0,0,0,0,0,0,0,796315823,0
2277,2017-01-01,82032.4,0,0.00,0,0,0,0,6000,2480000,2509010,0,0,8203245
1084,2017-08-01,1604220,0,8710268.69,0,0,0,0,164184,3210000,1157210,0,871026869,160422488
86,2017-09-01,13074,0,0.00,0,0,0,0,0,0,0,0,0,1307401
1039,2017-11-01,9253140,0,11743182.90,0,0,0,0,0,0,1163810,0,117431829,925314355
1446,2017-10-01,47959.2,0,3324441.72,0,0,0,0,0,0,367613,0,332444172,4795918
760,2017-12-01,2927920,0,14617741.94,0,2161580,0,0,99380,2000000,952116,0,1677932262,292792238
1513,2017-06-01,0,0,8902823.00,0,2955370,0,0,12000,450000,1093100,0,1185819153,0
1169,2017-11-01,58960.7,0,8700797.10,0,0,0,0,0,700000,1002840,0,87007971,5896067
1420,2017-08-01,0,0,0.00,0,4090680,0,0,0,0,0,0,409067759,0
1123,2017-10-01,1768,0,0.00,2054890.03,0,0,0,0,0,0,0,205489003,1768
523,2017-08-01,956876,0,0.00,0,0,0,0,930190,500000,984439,0,0,956876
1406,2017-01-01,257828,0,12667203.11,0,0,0,0,0,0,369943,0,1266720311,25782752
2068,2017-10-01,199833,0,0.00,0,0,0,0,0,0,0,0,0,19983278
1399,2017-10-01,0,0,0.00,0,2351040,0,0,0,0,0,0,235103574,0
2265,2017-12-01,122302,0,0.00,0,0,0,0,104900,2640000,0,0,0,12230223
720,2017-10-01,0,0,0.00,0,1302330,729190,0,0,0,0,0,130233235,0
252,2017-07-01,1280910,0,7770057.60,0,1309610,0,0,365918,1400000,1241260,0,907966486,12809079
2182,2017-08-01,180210,0,10915218.91,0,0,0,0,0,0,0,0,1091521891,18021025
1999,2017-04-01,6013.41,0,0.00,0,0,0,0,0,0,0,0,0,601341
2204,2017-03-01,373602,0,0.00,0,0,0,0,0,900000,919028,0,0,373602
876,2016-12-01,160049,169215662,0.00,0,0,0,0,0,0,0,0,0,185220528
1374,2017-05-01,29455.5,0,11790576.03,0,0,0,0,0,0,0,0,1179057603,2945549
704,2017-11-01,0,0,9364047.90,0,0,0,0,0,0,0,0,93640479,0
2170,2017-04-01,549859,0,2367615.59,0,6115470,43613,0,0,0,0,0,848308285,54985936
165,2017-03-01,227083,0,0.00,0,0,0,0,0,0,1004200,0,0,22708329
2127,2017-06-01,1105340,0,0.00,0,0,0,0,0,1680000,0,0,0,110534353
114,2017-12-01,1002,0,0.00,0,0,0,0,0,0,0,0,0,12992534
1851,2017-12-01,4223.5,0,0.00,0,0,0,0,0,0,0,0,0,42235
1748,2017-02-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
187,2017-06-01,196275,0,4650782.46,0,2889990,10214,460000,0,2610000,2003260,0,75407752,19627493
1697,2017-11-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
1899,2017-06-01,0,0,2316129.12,0,0,0,0,0,0,0,0,231612912,0
1402,2016-12-01,2254630,0,13902450.08,0,0,0,0,0,1520000,5183300,0,1390245008,225463077
1718,2017-04-01,237382,0,0.00,0,0,0,0,7000,700000,1421420,0,0,23738213
2097,2017-07-01,343533,0,0.00,0,1981840,26706,0,0,2480000,1849310,0,198183727,34353281
1085,2017-03-01,1101650,0,0.00,0,0,0,0,103400,3220000,1168220,0,0,110165411
80,2017-05-01,0.96,0,4419307.80,0,2212440,89505,0,0,0,0,0,663175226,96
1000,2017-03-01,0.42,0,0.00,0,2973760,0,900000,0,0,0,0,297375881,42
1906,2017-10-01,7905.94,0,0.00,0,0,0,0,0,0,0,0,0,790594
322,2017-11-01,238705,0,1967762.14,0,248400,0,0,0,700000,1149790,0,221616214,23870491
583,2017-03-01,12958800,0,0.00,0,0,0,0,0,0,0,0,0,1295882852
701,2017-01-01,609516,0,2062213.68,0,3554470,0,100000,100000,800000,1974380,0,56166864,60951625
704,2017-10-01,0,0,9657578.58,0,0,0,0,0,0,0,0,965757858,0
1028,2016-12-01,60081,0,0.00,0,0,0,0,177384,1440000,1632500,0,0,6008103
1829,2017-04-01,0,0,0.00,0,1249550,0,0,0,0,0,0,12495538,0
2258,2017-07-01,353344,0,0.00,0,0,0,0,19800,1580000,1987890,0,0,35334355
403,2017-02-01,270691,0,0.00,0,0,0,0,0,1070000,577893,0,0,27069129
1461,2017-09-01,0,0,14882110.67,0,0,0,0,0,0,0,0,1488211067,0
1048,2017-02-01,0,0,0.00,0,3744980,410600,0,0,0,0,0,374497744,0
1483,2017-05-01,91172.2,0,6318826.55,0,0,0,0,0,0,566910,0,631882655,9117217
701,2017-04-01,536312,0,0.00,0,3776020,0,100000,114507,1100000,1427100,0,377601579,53631248
1658,2017-12-01,890678,0,0.00,0,0,0,0,0,1600000,859074,0,0,89067781
778,2017-05-01,5608260,0,0.00,0,0,0,0,0,0,0,0,0,560826413
621,2017-02-01,100331,0,0.00,0,0,0,0,863373,0,1108460,0,0,10033148
761,2017-03-01,175.5,0,2691286.90,0,0,0,0,0,0,0,0,26912869,1755
1772,2017-06-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
2042,2017-04-01,6870510,0,0.00,0,0,0,0,0,2800000,999434,0,0,68705094
478,2017-07-01,0,0,1029571.70,0,0,0,0,0,0,0,0,10295717,0
916,2017-10-01,115226,0,0.00,0,0,0,0,8500,1710000,1720910,0,0,1152257
435,2017-05-01,0,0,0.00,0,6437910,3265910,0,0,0,0,0,643791253,0
1946,2016-12-01,4684780,0,0.00,0,0,0,0,0,500000,0,0,0,468478097
277,2017-07-01,46175.3,0,0.00,0,0,0,0,0,0,0,0,0,461753
1736,2017-09-01,0,0,5405897.00,0,0,0,0,0,0,0,0,5405897,0
442,2017-11-01,181754,0,0.00,0,0,0,0,0,0,1363110,0,0,18175437
980,2017-06-01,79324.3,0,0.00,0,0,0,0,0,2160000,2117620,0,0,7932432
917,2017-02-01,2872360,0,0.00,0,0,0,0,0,0,0,0,0,287236036
870,2017-08-01,349418,0,0.00,0,0,0,0,0,1020000,1127900,0,0,3494181
134,2017-12-01,5798340,0,0.00,0,2447510,0,0,0,0,0,0,244750901,579834079
1891,2017-06-01,223298,0,0.00,0,0,0,0,0,800000,1016080,0,0,2232984
2180,2017-10-01,1611830,0,0.00,0,0,0,0,1617110,390000,1447500,0,0,161182727
2374,2017-02-01,5285.04,0,0.00,0,0,0,0,0,0,0,0,0,528504
1678,2017-09-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
1550,2017-05-01,134636,0,0.00,0,0,0,0,11800,1510000,1536460,0,0,13463613
2226,2017-07-01,224228,0,0.00,0,0,0,0,0,0,0,0,0,22422787
1555,2017-04-01,41819.7,0,0.00,0,0,0,0,18000,1100000,1112340,0,0,418197
499,2017-06-01,514887,0,0.00,0,480341,0,0,0,0,2606650,0,480341,514887
2002,2017-07-01,0,0,709654.70,0,0,0,0,0,0,0,0,7096547,0
860,2017-09-01,27183.9,0,9626869.67,0,0,0,0,0,0,0,0,962686967,271839
2020,2017-10-01,0,0,4122027.54,0,624394,0,0,0,0,0,0,474642179,0
2113,2017-11-01,2181550,0,0.00,0,0,0,0,0,0,0,0,0,218155083
2009,2017-09-01,0,0,0.00,0,7745750,0,0,0,0,0,0,7745752,0
2088,2017-06-01,316162,0,0.00,0,0,0,0,126850,600000,1104990,0,0,31616249
257,2017-10-01,437.08,0,5132915.03,0,0,0,0,0,0,0,0,513291503,43708
1877,2017-07-01,361107,0,0.00,0,1151790,0,0,0,1170000,1003970,0,115178748,36110678
26,2017-06-01,1043200,0,0.00,0,0,0,0,0,1000000,2250140,0,0,104320218
232,2017-09-01,102232,0,0.00,0,0,0,0,0,1800000,1849310,0,0,1022323
2278,2017-04-01,109519,0,0.00,0,0,0,0,360000,580000,1347720,0,0,1095187
937,2017-08-01,670532,0,0.00,0,0,0,0,0,0,0,0,0,67053235
749,2017-10-01,2591370,0,9265334.68,0,0,0,0,0,0,456393,0,926533468,259136861
351,2017-10-01,276704,222003900,0.00,0,0,0,0,0,0,0,0,0,249674289
670,2016-12-01,498402,0,0.00,0,0,0,0,0,0,0,0,0,49840151
921,2017-08-01,0,0,0.00,0,3285730,496490,0,0,0,0,0,328572774,0
1319,2017-11-01,247250,0,0.00,0,0,0,0,5850,400000,1159280,0,0,24725014
305,2017-01-01,1183290,0,0.00,0,0,0,0,0,0,0,0,0,118329192
1312,2017-09-01,1815.27,0,0.00,0,8665570,0,0,8068,1020000,1036580,1,866556672,181527
2285,2017-05-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
46,2017-10-01,522512,0,14657747.98,0,573150,422504,0,0,800000,2806400,0,1523089807,5225123
1923,2017-04-01,232361,0,15386407.30,0,0,0,0,0,0,0,0,153864073,232361
1205,2017-02-01,17233.6,0,0.00,0,0,0,0,0,320000,707777,0,0,1723357
881,2017-04-01,0,0,0.00,10193995.56,0,0,0,0,0,0,0,1019399556,0
227,2017-04-01,816061,0,0.00,0,0,0,0,616958,300000,1482790,0,0,8160607
1440,2017-03-01,11216.2,0,5647395.37,0,6226070,0,159000,0,1190000,1923140,0,1187346414,1121624
654,2017-01-01,1574490,0,9308212.71,0,1097220,0,0,699200,2050000,0,0,1040543396,157449009
1151,2017-03-01,57324.7,0,0.00,0,0,0,0,0,980000,757345,0,0,5732474
2104,2017-06-01,479505,0,1248554.70,0,0,0,0,0,870000,1973170,0,12485547,4795053
1790,2017-01-01,223525,0,0.00,0,0,0,0,256260,1400000,1674730,0,0,22352539
593,2017-01-01,4325120,0,0.00,0,0,0,0,0,0,0,0,0,432511671
878,2017-09-01,236081,0,9423232.28,0,6723120,81581,160000,0,1150000,0,0,1614635212,23608147
83,2017-07-01,279440,0,0.00,0,923836,81500,0,0,1360000,842614,0,92383591,27943995
1700,2017-05-01,59651.8,0,5404930.16,0,2203340,731280,0,0,1050000,1063260,0,760826787,5965183
1701,2017-02-01,0,0,15308990.85,0,0,0,0,0,0,0,0,1530899085,0
1937,2017-12-01,389236,0,0.00,0,0,0,0,0,0,0,0,0,38923606
420,2017-06-01,2607150,0,0.00,0,0,0,0,0,0,2838040,0,0,260715185
609,2017-11-01,19153,0,11812324.43,0,2848850,15388,0,0,420000,818356,0,1466117169,1915304
1087,2017-04-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
1197,2017-08-01,2268.57,0,0.00,0,0,0,0,0,0,0,0,0,226857
1257,2017-12-01,573455,0,0.00,0,0,0,0,12000,2730000,1272890,0,0,57345471
1554,2017-09-01,24653.1,0,4509484.67,0,0,0,0,0,0,352529,0,450948467,2465307
333,2017-02-01,29108.1,456437023,0.00,0,0,0,0,0,0,0,0,0,459347833
1964,2017-03-01,5871.39,0,0.00,0,0,0,0,0,0,0,0,0,587139
2177,2017-01-01,684.85,0,16849277.05,0,0,0,0,0,0,0,0,1684927705,68485
1333,2017-02-01,127593,0,19144311.50,0,0,0,0,0,830000,895253,0,191443115,12759322
2173,2017-01-01,316610,0,0.00,0,0,0,0,300158,1250000,778988,0,0,31661042
904,2016-12-01,8649880,0,0.00,0,0,0,0,0,0,999991,0,0,864988135
1348,2017-02-01,5664650,0,0.00,0,0,0,0,0,0,0,0,0,566464829
2222,2017-06-01,1844860,0,8919028.31,0,100360,143371,0,526022,1600000,1367800,0,901938801,184485667
2459,2017-03-01,272154,0,0.00,0,0,0,0,0,1590000,1112290,0,0,27215377
294,2017-11-01,6724.54,0,7016308.00,0,0,0,0,0,0,0,0,7016308,672454
320,2017-03-01,868415,0,0.00,0,0,0,0,92153,920000,1049140,0,0,86841535
2113,2017-09-01,1837080,0,0.00,0,0,0,0,0,0,0,0,0,18370756
291,2017-07-01,19009.1,0,0.00,0,0,0,0,0,1150000,1135280,0,0,1900912
410,2017-01-01,7112.29,0,0.00,0,1134660,15000,0,41000,920000,966142,0,113465803,711229
1150,2017-06-01,598.34,0,0.00,0,1981350,0,0,0,960000,737148,1,198134792,59834
235,2017-04-01,711.42,0,0.00,0,3207920,0,300000,0,0,0,0,32079176,71142
1245,2017-12-01,758.77,0,9934495.00,0,0,0,0,0,0,0,0,9934495,75877
493,2017-06-01,385461,0,0.00,0,0,0,0,0,0,6217000,0,0,38546127
612,2017-02-01,0,0,0.00,0,16901800,3465900,0,0,0,0,0,1690182673,0
949,2017-02-01,0,0,0.00,0,196985,16900,0,0,0,0,0,19698469,0
666,2017-10-01,301633,0,11700000.00,0,0,0,0,25000,2550000,1196490,0,11700000,30163338
1802,2017-09-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
723,2017-07-01,1000.36,0,0.00,5638737.96,318397,0,0,0,0,0,0,595713506,100036
60,2017-09-01,58.9,0,0.00,0,1951270,0,0,0,0,0,1,195126629,589
314,2017-06-01,6211.54,0,0.00,0,0,0,0,320000,890000,1349620,0,0,621154
1031,2017-05-01,558018,0,0.00,0,0,0,0,0,400000,1493280,0,0,55801803
542,2017-06-01,11225.3,0,6590569.99,0,0,0,0,0,0,0,0,659056999,1122534
1085,2017-10-01,229805,0,0.00,0,961616,0,80000,0,2180000,1300450,0,96161554,22980493
1985,2017-02-01,216695,0,0.00,0,0,0,0,0,0,0,0,0,21669521
960,2017-09-01,60930.4,0,1716123.00,0,0,0,0,0,0,0,0,1716123,6093043
2363,2017-06-01,19707,0,0.00,0,0,0,0,0,0,0,0,0,1970703
6,2017-08-01,284488,0,0.00,0,0,0,0,0,0,973300,0,0,28448764
142,2017-03-01,2555.38,0,0.00,0,0,0,0,0,0,1163820,0,0,255538
1022,2017-05-01,0,0,0.00,2562646.3,0,0,0,0,0,0,0,25626463,0
57,2017-08-01,37160,0,0.00,0,0,0,0,0,1100000,1152980,0,0,3715997
100,2017-02-01,373577,0,0.00,0,0,0,0,185070,230000,1666680,0,0,37357669
838,2017-01-01,7563790,0,16378194.06,0,0,0,0,0,0,0,0,1637819406,756378827
474,2017-07-01,0,0,6780084.72,0,2915090,0,0,0,0,0,0,9695177,0
1383,2017-05-01,143325,0,0.00,0,0,0,0,114003,1400000,1462280,0,0,14332507
2279,2017-12-01,81823.7,0,0.00,0,0,0,0,106427,400000,2337670,0,0,8182374
729,2017-06-01,327.36,530480000,0.00,0,0,0,0,0,0,0,0,0,530512736
2032,2017-08-01,0,0,0.00,0,969489,0,0,0,0,0,1,96948948,0
584,2017-05-01,6548280,0,0.00,0,0,0,0,0,0,0,0,0,654828081
503,2017-04-01,0,0,0.00,0,4090660,0,0,0,0,0,0,409065883,0
736,2017-04-01,0,0,0.00,0,3140700,0,0,0,0,0,0,314070265,0
746,2017-10-01,3026,0,0.00,0,7032940,0,0,0,0,0,0,703293812,3026
1514,2017-11-01,21071,0,0.00,0,0,0,0,0,1430000,951664,0,0,2107097
2087,2017-12-01,130437,0,0.00,0,0,0,0,6800,1480000,1572550,0,0,13043742
686,2017-08-01,1266680,0,3345565.13,0,0,0,0,0,1640000,1045790,0,334556513,126667529
2128,2017-09-01,178135,0,0.00,0,0,0,0,0,0,1015660,0,0,17813502
208,2017-06-01,11850.2,0,0.00,0,4680700,100,0,0,0,0,0,46806967,1185023
2460,2017-07-01,673905,0,0.00,0,26412.9,818800,0,0,1200000,865140,0,264129,67390484
2284,2017-11-01,53377.7,0,13703686.40,0,5849930,15388,800000,0,300000,1286040,0,1955361141,533777
2315,2017-01-01,1456560,0,0.00,0,0,0,0,33050,910000,450638,0,0,145656181
2424,2016-12-01,270925,0,0.00,0,0,0,0,0,1170000,1176000,0,0,270925
1828,2017-06-01,0,0,5540396.42,0,2879130,878175,0,0,0,0,0,841952194,0
2082,2017-02-01,0,0,0.00,0,396487,91819,0,0,0,0,0,39648686,0
2167,2017-02-01,3603.04,0,0.00,0,0,0,0,0,1200000,611025,0,0,360304
2180,2017-11-01,2664.92,0,0.00,0,0,0,0,0,0,0,0,0,266492
38,2017-05-01,9253,0,15678952.55,0,704170,0,0,0,0,0,0,163831228,9253
728,2017-05-01,1504450,0,0.00,13602067.22,0,0,0,0,0,0,0,1360206722,150445248
671,2017-12-01,1066,0,2526593.12,0,0,0,0,0,0,0,0,252659312,1066
1563,2017-08-01,149237,0,932627.19,0,613995,0,0,8000,560000,609604,0,154662222,14923741
1143,2017-05-01,0,0,0.00,9665441.69,0,0,0,0,0,0,0,966544169,0
1315,2017-06-01,250,0,0.00,0,0,0,0,0,0,0,0,0,250
1583,2017-08-01,209146,0,0.00,0,1831730,0,0,13100,1560000,1204760,0,183172572,20914624
1218,2017-06-01,554165,0,0.00,0,0,0,0,241383,1820000,2141940,0,0,55416512
1580,2017-10-01,8058.81,0,0.00,0,0,0,0,0,0,0,0,0,805881
98,2017-06-01,1097620,0,0.00,0,0,0,0,0,0,3594120,0,0,10976173
2075,2017-04-01,33063,0,14066621.60,0,0,0,0,0,940000,948266,0,140666216,3306304
300,2017-04-01,2274640,0,0.00,0,0,0,0,0,1300000,1308940,0,0,227463891
1280,2017-11-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
2047,2017-02-01,69349.6,0,0.00,0,2222400,168000,0,0,940000,999101,0,222239985,6934957
49,2017-04-01,3790030,0,0.00,0,0,0,0,0,400000,0,0,0,379003327
1946,2017-01-01,4464570,0,0.00,0,0,0,0,0,0,0,0,0,446457445
1966,2017-05-01,8153.42,0,0.00,0,1163700,5134,0,0,0,0,0,116370239,815342
619,2017-07-01,54950.8,0,0.00,0,0,0,0,8500,2670000,2690000,0,0,549508
863,2017-03-01,511564,0,0.00,0,0,0,0,57430,400000,890346,0,0,51156435
204,2017-04-01,269634,0,0.00,0,0,0,0,183336,0,1106130,0,0,26963366
807,2017-04-01,2040810,0,0.00,0,0,0,0,0,0,0,0,0,204081497
1019,2017-04-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
1851,2017-11-01,4223.5,0,0.00,0,0,0,0,0,0,0,0,0,42235
981,2016-12-01,583618,0,0.00,0,0,0,0,581824,2620000,839608,0,0,58361758
1640,2017-12-01,291790,0,3114431.13,0,0,0,0,0,1700000,1942680,0,311443113,29178961
684,2017-02-01,0,0,2778608.96,0,0,0,0,0,0,0,0,277860896,0
1419,2017-03-01,1243990,0,5045846.97,0,1165330,0,0,0,1200000,1360540,0,621117265,124399309
2196,2017-05-01,3907.52,0,11511123.71,0,0,0,0,0,1160000,1233140,0,1151112371,390752
432,2017-11-01,95125,0,5204112.02,0,937271,37982,0,0,840000,850701,0,614138335,9512503
153,2017-03-01,3076.32,0,11520843.32,0,2423710,0,0,0,0,0,0,1394455105,307632
1006,2017-10-01,78908.3,0,0.00,0,0,0,0,42520,510000,0,0,0,7890827
2024,2017-04-01,1258090,0,0.00,0,0,0,0,0,1800000,794568,0,0,125809352
858,2017-03-01,65424.1,0,8283240.55,0,470399,0,0,0,1000000,928000,0,875364004,6542408
2318,2017-12-01,0,0,15778068.62,0,0,0,0,0,0,0,0,1577806862,0
56,2017-08-01,105003,0,2596480.80,0,0,0,0,0,0,0,0,25964808,10500286
529,2017-12-01,282378,0,0.00,0,2934460,0,0,11950,2100000,2137860,0,293446198,28237771
2261,2017-02-01,108078,0,0.00,0,933891,44400,0,55580,840000,1000000,0,933891,10807839
1679,2017-11-01,230,0,0.00,0,0,0,0,0,0,0,0,0,230
834,2017-10-01,6298550,0,0.00,0,0,0,0,0,0,0,0,0,629855379
1523,2017-03-01,2330.41,0,0.00,0,0,0,0,3000,0,0,0,0,233041
1723,2016-12-01,592869,0,587990.00,0,0,0,0,0,0,488989,0,587990,59286887
1031,2017-02-01,485844,0,0.00,0,0,0,0,0,100000,1639450,0,0,48584421
1348,2017-09-01,3512990,0,0.00,0,0,0,0,0,0,0,0,0,35129874
1437,2017-03-01,405453,0,0.00,0,0,0,0,83000,720000,649117,0,0,4054529
2301,2017-12-01,30382.4,0,0.00,0,0,0,0,0,1440000,1467330,0,0,3038242
1086,2017-06-01,0,0,0.00,0,73035.7,0,0,0,0,0,0,7303573,0
1907,2017-09-01,57935.4,0,9140921.00,0,0,0,0,7250,340000,352944,0,9140921,5793537
467,2016-12-01,0,0,5980081.91,0,0,0,0,0,0,0,0,598008191,0
823,2017-09-01,50387.3,0,2454035.33,0,0,0,0,0,440000,434359,0,245403533,5038727
859,2017-02-01,45146.3,0,0.00,0,0,0,0,0,0,1264090,0,0,4514632
867,2017-11-01,136638,0,0.00,0,1735170,0,200000,0,100000,1119360,0,173516939,13663762
1806,2017-11-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
